dumb;star_name_string;date;time;jd;observer;site;resolution;lambda_min;lambda_max;file;image;last_update;comment
0;raqr;2016-11-08;1:59;57700.916;JGF;SMM-SP;1042;3706;7448;asdb_raqr_20161108_916.fit;asdb_raqr_20161108_916.png;1615213600;
0;raqr;2016-12-06;8:55;57728.788;JGF;SMM-SP;1008;3765;7461;asdb_raqr_20161206_788.fit;asdb_raqr_20161206_788.png;1615213600;
0;raqr;2016-12-17;8:57;57739.79;JGF;SMM-SP;674;3788;7488;asdb_raqr_20161217_789.fit;asdb_raqr_20161217_789.png;1615213600;
0;raqr;2017-01-12;8:15;57765.761;JGF;SMM-SP;1021;3802;7448;asdb_raqr_20170112_761.fit;asdb_raqr_20170112_761.png;1615213600;
0;raqr;2017-08-07;1:10;57972.049;OGA;OTO-FR;11000;4186;7314;asdb_raqr_20170807_048.fit;asdb_raqr_20170807_048.png;1615213600;
0;raqr;2017-08-10;6:55;57975.288;LES;MRO-CA;13000;4030;7950;asdb_raqr_20170810_288.fit;asdb_raqr_20170810_288.png;1615213600;
0;raqr;2017-08-13;3:31;57978.981;FCA;PAG-SP;709;3803;7332;asdb_raqr_20170813_980.fit;asdb_raqr_20170813_980.png;1615213600;
0;raqr;2017-08-20;3:08;57985.964;FCA;PAG-SP;701;3859;7403;asdb_raqr_20170820_964.fit;asdb_raqr_20170820_964.png;1615213600;
0;raqr;2017-09-02;5:35;57998.233;LES;MRO-CA;13000;4030;7950;asdb_raqr_20170902_232.fit;asdb_raqr_20170902_232.png;1615213600;
0;raqr;2017-09-03;0:05;57999.004;FTE;ORS-FR;11000;4140;7395;asdb_raqr_20170903_003.fit;asdb_raqr_20170903_003.png;1615213600;
0;raqr;2017-09-10;5:31;58006.231;LES;MRO-CA;13000;4030;7950;asdb_raqr_20170910_230.fit;asdb_raqr_20170910_230.png;1615213600;
0;raqr;2017-09-16;1:36;58012.9;FCA;PAG-SP;637;3804;7347;asdb_raqr_20170916_900.fit;asdb_raqr_20170916_900.png;1615213600;
0;raqr;2017-09-17;4:43;58013.197;LES;MRO-CA;13000;4030;7949;asdb_raqr_20170917_197.fit;asdb_raqr_20170917_197.png;1615213600;
0;raqr;2017-09-21;1:10;58017.883;BER;BVO-IT;4052;4752;5240;asdb_raqr_20170921_882.fit;asdb_raqr_20170921_882.png;1615213600;
0;raqr;2017-09-21;3:48;58017.992;SOL;AQL-IT;7838;6375;6770;asdb_raqr_20170921_992.fit;asdb_raqr_20170921_992.png;1615213600;
0;raqr;2017-09-22;2:39;58018.944;FTE;ORS-FR;11000;4320;7150;asdb_raqr_20170922_943.fit;asdb_raqr_20170922_943.png;1615213600;
0;raqr;2017-09-27;1:42;58023.905;FCA;PAG-SP;843;3816;7358;asdb_raqr_20170927_904.fit;asdb_raqr_20170927_904.png;1615213600;
0;raqr;2017-09-30;0:14;58026.01;OGA;OTO-FR;11000;4186;7314;asdb_raqr_20170930_010.fit;asdb_raqr_20170930_010.png;1615213600;
0;raqr;2017-10-02;1:49;58028.91;SOL;AQL-IT;7480;6365;6751;asdb_raqr_20171002_909.fit;asdb_raqr_20171002_909.png;1615213600;
0;raqr;2017-10-04;1:17;58030.887;SOL;AQL-IT;8213;6368;6757;asdb_raqr_20171004_886.fit;asdb_raqr_20171004_886.png;1615213600;
0;raqr;2017-10-04;1:27;58030.894;FTE;ORS-FR;11000;4141;7395;asdb_raqr_20171004_894.fit;asdb_raqr_20171004_894.png;1615213600;
0;raqr;2017-10-05;2:09;58031.924;SOL;AQL-IT;7992;6368;6759;asdb_raqr_20171005_923.fit;asdb_raqr_20171005_923.png;1615213600;
0;raqr;2017-10-06;2:47;58032.533;DLI;JAD-CH;4981;6405;6739;asdb_raqr_20171006_533.fit;asdb_raqr_20171006_533.png;1615213600;
0;raqr;2017-10-07;0:53;58033.87;FRA;BAL-IT;541;3841;7231;asdb_raqr_20171007_870.fit;asdb_raqr_20171007_870.png;1615213600;
0;raqr;2017-10-07;3:23;58033.975;FCA;PAG-SP;813;3720;7270;asdb_raqr_20171007_974.fit;asdb_raqr_20171007_974.png;1615213600;
0;raqr;2017-10-08;0:35;58034.858;SOL;AQL-IT;7935;6386;6767;asdb_raqr_20171008_858.fit;asdb_raqr_20171008_858.png;1615213600;
0;raqr;2017-10-09;2:15;58035.928;JGF;SMM-SP;9000;4123;7757;asdb_raqr_20171009_927.fit;asdb_raqr_20171009_927.png;1615213600;
0;raqr;2017-10-10;0:21;58036.848;BER;BVO-IT;4217;4763;5238;asdb_raqr_20171010_848.fit;asdb_raqr_20171010_848.png;1615213600;
0;raqr;2017-10-10;1:30;58036.896;SOL;AQL-IT;8521;6369;6770;asdb_raqr_20171010_896.fit;asdb_raqr_20171010_896.png;1615213600;
0;raqr;2017-10-10;1:47;58036.908;JGF;SMM-SP;9000;4139;7754;asdb_raqr_20171010_907.fit;asdb_raqr_20171010_907.png;1615213601;
0;raqr;2017-10-10;2:35;58036.942;BUI;CAS-FR;11000;4065;7589;asdb_raqr_20171010_941.fit;asdb_raqr_20171010_941.png;1615213601;
0;raqr;2017-10-11;2:09;58037.506;BHQ;ARM-AU;14372;6493;6659;asdb_raqr_20171011_506.fit;asdb_raqr_20171011_506.png;1615213601;
0;raqr;2017-10-11;9:48;58037.825;BER;BVO-IT;4167;4761;5238;asdb_raqr_20171011_825.fit;asdb_raqr_20171011_825.png;1615213601;
0;raqr;2017-10-11;0:53;58037.87;FCA;PAG-SP;712;3777;7312;asdb_raqr_20171011_870.fit;asdb_raqr_20171011_870.png;1615213601;
0;raqr;2017-10-11;0:53;58037.871;FRA;BAL-IT;532;3841;7231;asdb_raqr_20171011_871.fit;asdb_raqr_20171011_871.png;1615213601;
0;raqr;2017-10-11;1:37;58037.901;SOL;AQL-IT;8248;6370;6770;asdb_raqr_20171011_900.fit;asdb_raqr_20171011_900.png;1615213601;
0;raqr;2017-10-11;1:58;58037.916;JGF;SMM-SP;9000;4239;7754;asdb_raqr_20171011_915.fit;asdb_raqr_20171011_915.png;1615213601;
0;raqr;2017-10-11;2:07;58037.922;BUI;CAS-FR;11000;4139;7589;asdb_raqr_20171011_921.fit;asdb_raqr_20171011_921.png;1615213601;
0;raqr;2017-10-11;2:15;58037.927;BMA;OVA-FR;8660;6528;6695;asdb_raqr_20171011_927.fit;asdb_raqr_20171011_927.png;1615213601;
0;raqr;2017-10-11;2:33;58037.94;OGA;OTO-FR;11000;4186;7314;asdb_raqr_20171011_939.fit;asdb_raqr_20171011_939.png;1615213601;
0;raqr;2017-10-12;7:20;58038.306;FAS;DCO-US;1067;3833;7423;asdb_raqr_20171012_306.fit;asdb_raqr_20171012_306.png;1615213601;
0;raqr;2017-10-12;7:54;58038.33;FAS;DCO-US;1069;3833;7423;asdb_raqr_20171012_329.fit;asdb_raqr_20171012_329.png;1615213601;
0;raqr;2017-10-12;1:32;58038.481;BHQ;ARM-AU;14146;6493;6659;asdb_raqr_20171012_481.fit;asdb_raqr_20171012_481.png;1615213601;
0;raqr;2017-10-12;0:05;58038.837;BER;BVO-IT;4207;4764;5243;asdb_raqr_20171012_837.fit;asdb_raqr_20171012_837.png;1615213601;
0;raqr;2017-10-12;0:36;58038.859;SOL;AQL-IT;8740;6377;6763;asdb_raqr_20171012_858.fit;asdb_raqr_20171012_858.png;1615213601;
0;raqr;2017-10-12;1:31;58038.897;BUI;CAS-FR;11000;4070;7590;asdb_raqr_20171012_896.fit;asdb_raqr_20171012_896.png;1615213601;
0;raqr;2017-10-12;2:10;58038.924;JGF;SMM-SP;9000;4223;7754;asdb_raqr_20171012_924.fit;asdb_raqr_20171012_924.png;1615213601;
0;raqr;2017-10-13;3:13;58039.134;LES;MRO-CA;13000;4030;7949;asdb_raqr_20171013_134.fit;asdb_raqr_20171013_134.png;1615213601;
0;raqr;2017-10-13;6:43;58039.28;JRF;UHO-US;15463;6486;6640;asdb_raqr_20171013_279.fit;asdb_raqr_20171013_279.png;1615213601;
0;raqr;2017-10-13;6:41;58039.279;FAS;DCO-US;1066;3830;7420;asdb_raqr_20171013_280.fit;asdb_raqr_20171013_280.png;1615213601;
0;raqr;2017-10-13;6:56;58039.289;FAS;DCO-US;1066;3830;7420;asdb_raqr_20171013_289.fit;asdb_raqr_20171013_289.png;1615213601;
0;raqr;2017-10-13;1:20;58039.473;BHQ;ARM-AU;13879;6493;6659;asdb_raqr_20171013_472.fit;asdb_raqr_20171013_472.png;1615213601;
0;raqr;2017-10-13;2:58;58039.54;DLI;JAD-CH;5056;6405;6739;asdb_raqr_20171013_540.fit;asdb_raqr_20171013_540.png;1615213601;
0;raqr;2017-10-13;0:16;58039.845;BER;BVO-IT;3954;4762;5237;asdb_raqr_20171013_844.fit;asdb_raqr_20171013_844.png;1615213601;
0;raqr;2017-10-13;1:30;58039.896;JGF;SMM-SP;9000;4258;7754;asdb_raqr_20171013_896.fit;asdb_raqr_20171013_896.png;1615213601;
0;raqr;2017-10-13;1:33;58039.899;FRA;BAL-IT;540;3841;7231;asdb_raqr_20171013_898.fit;asdb_raqr_20171013_898.png;1615213601;
0;raqr;2017-10-13;1:43;58039.905;FTE;ORS-FR;11000;4300;7200;asdb_raqr_20171013_904.fit;asdb_raqr_20171013_904.png;1615213601;
0;raqr;2017-10-13;1:54;58039.913;BUI;CAS-FR;11000;4066;7590;asdb_raqr_20171013_913.fit;asdb_raqr_20171013_913.png;1615213601;
0;raqr;2017-10-13;1:59;58039.916;FCA;PAG-SP;927;3770;7307;asdb_raqr_20171013_916.fit;asdb_raqr_20171013_916.png;1615213601;
0;raqr;2017-10-13;3:08;58039.964;OGA;OTO-FR;11000;4186;7314;asdb_raqr_20171013_964.fit;asdb_raqr_20171013_964.png;1615213601;
0;raqr;2017-10-14;6:32;58040.272;FAS;DCO-US;1066;3829;7419;asdb_raqr_20171014_272.fit;asdb_raqr_20171014_272.png;1615213601;
0;raqr;2017-10-14;7:02;58040.293;FAS;DCO-US;1054;3828;7420;asdb_raqr_20171014_293.fit;asdb_raqr_20171014_293.png;1615213601;
0;raqr;2017-10-14;7:25;58040.309;JRF;UHO-US;15646;6487;6642;asdb_raqr_20171014_309.fit;asdb_raqr_20171014_309.png;1615213601;
0;raqr;2017-10-14;0:44;58040.864;SOL;AQL-IT;8386;6379;6761;asdb_raqr_20171014_864.fit;asdb_raqr_20171014_864.png;1615213601;
0;raqr;2017-10-14;1:16;58040.886;FRA;BAL-IT;548;3841;7231;asdb_raqr_20171014_886.fit;asdb_raqr_20171014_886.png;1615213601;
0;raqr;2017-10-14;2:10;58040.924;JGF;SMM-SP;9000;4176;7754;asdb_raqr_20171014_924.fit;asdb_raqr_20171014_924.png;1615213601;
0;raqr;2017-10-14;2:52;58040.953;BMA;OVA-FR;8660;6527;6694;asdb_raqr_20171014_953.fit;asdb_raqr_20171014_953.png;1615213601;
0;raqr;2017-10-15;3:21;58041.14;FAS;DCO-US;1047;3826;7418;asdb_raqr_20171015_140.fit;asdb_raqr_20171015_140.png;1615213601;
0;raqr;2017-10-15;5:18;58041.221;FAS;DCO-US;1061;3826;7419;asdb_raqr_20171015_221.fit;asdb_raqr_20171015_221.png;1615213601;
0;raqr;2017-10-15;9:46;58041.824;BER;BVO-IT;4138;4762;5243;asdb_raqr_20171015_824.fit;asdb_raqr_20171015_824.png;1615213601;
0;raqr;2017-10-15;0:14;58041.843;BMA;OVA-FR;8660;6526;6680;asdb_raqr_20171015_843.fit;asdb_raqr_20171015_843.png;1615213601;
0;raqr;2017-10-15;0:32;58041.856;FCA;PAG-SP;918;3772;7309;asdb_raqr_20171015_855.fit;asdb_raqr_20171015_855.png;1615213601;
0;raqr;2017-10-15;0:54;58041.871;OGA;OTO-FR;11000;4186;7314;asdb_raqr_20171015_871.fit;asdb_raqr_20171015_871.png;1615213601;
0;raqr;2017-10-15;1:23;58041.892;SOL;AQL-IT;8320;6383;6761;asdb_raqr_20171015_891.fit;asdb_raqr_20171015_891.png;1615213601;
0;raqr;2017-10-16;1:36;58042.9;JGF;SMM-SP;9000;4179;7757;asdb_raqr_20171016_900.fit;asdb_raqr_20171016_900.png;1615213601;
0;raqr;2017-10-17;7:51;58043.328;FAS;DCO-US;1050;3828;7419;asdb_raqr_20171017_327.fit;asdb_raqr_20171017_327.png;1615213601;
0;raqr;2017-10-18;3:44;58044.573;PJL;SPO-AU;536;3700;7399;asdb_raqr_20171018_572.fit;asdb_raqr_20171018_572.png;1615213601;
0;raqr;2017-10-19;5:49;58045.242;JRF;UHO-US;16220;6481;6638;asdb_raqr_20171019_242.fit;asdb_raqr_20171019_242.png;1615213601;
0;raqr;2017-10-19;1:08;58045.464;BHQ;ARM-AU;14052;6493;6659;asdb_raqr_20171019_464.fit;asdb_raqr_20171019_464.png;1615213601;
0;raqr;2017-10-19;9:27;58045.811;PCA;LEC-IT;553;3701;7200;asdb_raqr_20171019_810.fit;asdb_raqr_20171019_810.png;1615213601;
0;raqr;2017-10-20;1:56;58046.914;FRA;BAL-IT;540;3841;7231;asdb_raqr_20171020_914.fit;asdb_raqr_20171020_914.png;1615213601;
0;raqr;2017-10-21;6:26;58047.268;JRF;UHO-US;16260;6484;6641;asdb_raqr_20171021_268.fit;asdb_raqr_20171021_268.png;1615213601;
0;raqr;2017-10-22;3:14;58048.551;PJL;SPO-AU;542;3811;7390;asdb_raqr_20171022_551.fit;asdb_raqr_20171022_551.png;1615213601;
0;raqr;2017-10-22;1:02;58048.877;FCA;PAG-SP;952;3752;7294;asdb_raqr_20171022_876.fit;asdb_raqr_20171022_876.png;1615213601;
0;raqr;2017-10-24;6:51;58050.286;FAS;DCO-US;975;3830;7415;asdb_raqr_20171024_286.fit;asdb_raqr_20171024_286.png;1615213601;
0;raqr;2017-10-24;1:33;58050.898;JGF;SMM-SP;9000;4052;7761;asdb_raqr_20171024_898.fit;asdb_raqr_20171024_898.png;1615213601;
0;raqr;2017-10-25;9:44;58051.823;PCA;LEC-IT;535;3701;7200;asdb_raqr_20171025_822.fit;asdb_raqr_20171025_822.png;1615213601;
0;raqr;2017-10-25;0:51;58051.869;JGF;SMM-SP;9000;4052;7761;asdb_raqr_20171025_868.fit;asdb_raqr_20171025_868.png;1615213601;
0;raqr;2017-10-25;0:59;58051.875;BMA;OVA-FR;804;6528;6695;asdb_raqr_20171025_874.fit;asdb_raqr_20171025_874.png;1615213601;
0;raqr;2017-10-26;1:01;58052.876;SOL;AQL-IT;7941;6397;6764;asdb_raqr_20171026_875.fit;asdb_raqr_20171026_875.png;1615213601;
0;raqr;2017-10-28;5:58;58054.249;FAS;DCO-US;992;4005;7407;asdb_raqr_20171028_249.fit;asdb_raqr_20171028_249.png;1615213601;
0;raqr;2017-10-29;2:10;58055.507;PJL;SPO-AU;15359;6500;6612;asdb_raqr_20171029_507.fit;asdb_raqr_20171029_507.png;1615213601;
0;raqr;2017-10-29;1:20;58055.889;FCA;PAG-SP;864;3736;7275;asdb_raqr_20171029_888.fit;asdb_raqr_20171029_888.png;1615213601;
0;raqr;2017-10-31;1:27;58057.477;BHQ;ARM-AU;14389;6493;6659;asdb_raqr_20171031_477.fit;asdb_raqr_20171031_477.png;1615213601;
0;raqr;2017-10-31;0:26;58057.852;SOL;AQL-IT;7856;6401;6776;asdb_raqr_20171031_852.fit;asdb_raqr_20171031_852.png;1615213601;
0;raqr;2017-11-03;4:10;58060.174;FAS;DCO-US;1049;3826;7416;asdb_raqr_20171103_173.fit;asdb_raqr_20171103_173.png;1615213601;
0;raqr;2017-11-03;1:28;58060.895;JGF;SMM-SP;9000;4136;7754;asdb_raqr_20171103_894.fit;asdb_raqr_20171103_894.png;1615213601;
0;raqr;2017-11-07;9:40;58064.82;BUI;CAS-FR;11000;4050;7354;asdb_raqr_20171107_819.fit;asdb_raqr_20171107_819.png;1615213601;
0;raqr;2017-11-07;2:39;58064.944;JGF;SMM-SP;9000;4317;7754;asdb_raqr_20171107_944.fit;asdb_raqr_20171107_944.png;1615213601;
0;raqr;2017-11-09;2:21;58066.515;PJL;SPO-AU;15984;6476;6632;asdb_raqr_20171109_515.fit;asdb_raqr_20171109_515.png;1615213601;
0;raqr;2017-11-09;1:36;58066.9;JGF;PIE-SP;9000;4052;7498;asdb_raqr_20171109_900.fit;asdb_raqr_20171109_900.png;1615213601;
0;raqr;2017-11-10;3:11;58067.133;FAS;DCO-US;989;3832;7422;asdb_raqr_20171110_132.fit;asdb_raqr_20171110_132.png;1615213601;
0;raqr;2017-11-11;1:46;58068.907;FCA;PAG-SP;862;3802;7343;asdb_raqr_20171111_907.fit;asdb_raqr_20171111_907.png;1615213601;
0;raqr;2017-11-12;3:24;58069.142;FAS;DCO-US;1041;3852;7400;asdb_raqr_20171112_142.fit;asdb_raqr_20171112_142.png;1615213601;
0;raqr;2017-11-12;1:28;58069.895;JGF;PIE-SP;9000;3980;7498;asdb_raqr_20171112_894.fit;asdb_raqr_20171112_894.png;1615213601;
0;raqr;2017-11-19;4:10;58076.174;FAS;DCO-US;1067;3850;7399;asdb_raqr_20171119_174.fit;asdb_raqr_20171119_174.png;1615213601;
0;raqr;2017-11-20;0:25;58077.435;BHQ;ARM-AU;14329;6520;6689;asdb_raqr_20171120_434.fit;asdb_raqr_20171120_434.png;1615213601;
0;raqr;2017-11-21;9:16;58078.803;SOL;AQL-IT;2060;5872;7340;asdb_raqr_20171121_802.fit;asdb_raqr_20171121_802.png;1615213601;
0;raqr;2017-11-21;1:39;58078.903;PCA;LEC-IT;534;3702;7201;asdb_raqr_20171121_902.fit;asdb_raqr_20171121_902.png;1615213601;
0;raqr;2017-11-23;3:32;58080.148;FAS;DCO-US;1037;3851;7399;asdb_raqr_20171123_147.fit;asdb_raqr_20171123_147.png;1615213601;
0;raqr;2017-11-24;8:26;58081.769;SOL;AQL-IT;2118;5880;7300;asdb_raqr_20171124_768.fit;asdb_raqr_20171124_768.png;1615213601;
0;raqr;2017-11-26;9:04;58083.795;JGF;SMM-SP;9000;3980;7498;asdb_raqr_20171126_794.fit;asdb_raqr_20171126_794.png;1615213601;
0;raqr;2017-11-30;9:44;58087.823;JGF;SMM-SP;9000;4289;7486;asdb_raqr_20171130_822.fit;asdb_raqr_20171130_822.png;1615213601;
0;raqr;2017-12-01;8:56;58088.789;SOL;AQL-IT;2543;5954;7334;asdb_raqr_20171201_789.fit;asdb_raqr_20171201_789.png;1615213601;
0;raqr;2017-12-04;8:24;58091.767;JGF;PIE-SP;9000;4052;7498;asdb_raqr_20171204_766.fit;asdb_raqr_20171204_766.png;1615213601;
0;raqr;2017-12-06;0:29;58093.854;JGF;SMM-SP;9000;4436;7489;asdb_raqr_20171206_853.fit;asdb_raqr_20171206_853.png;1615213601;
0;raqr;2017-12-08;2:50;58095.118;FAS;DCO-US;1048;3727;7300;asdb_raqr_20171208_118.fit;asdb_raqr_20171208_118.png;1615213601;
0;raqr;2017-12-11;9:37;58098.817;JGF;PIE-SP;9000;4052;7498;asdb_raqr_20171211_817.fit;asdb_raqr_20171211_817.png;1615213601;
0;raqr;2017-12-11;0:27;58098.853;FCA;PAG-SP;999;3766;7304;asdb_raqr_20171211_852.fit;asdb_raqr_20171211_852.png;1615213601;
0;raqr;2017-12-12;8:11;58099.758;OGA;OTO-FR;11000;6486;6692;asdb_raqr_20171212_757.fit;asdb_raqr_20171212_757.png;1615213601;
0;raqr;2017-12-15;2:59;58102.125;FAS;DCO-US;880;3726;7289;asdb_raqr_20171215_124.fit;asdb_raqr_20171215_124.png;1615213601;
0;raqr;2017-12-15;8:43;58102.78;JGF;PIE-SP;9000;4052;7498;asdb_raqr_20171215_780.fit;asdb_raqr_20171215_780.png;1615213601;
0;raqr;2017-12-19;2:40;58106.111;FAS;DCO-US;1038;3726;7289;asdb_raqr_20171219_111.fit;asdb_raqr_20171219_111.png;1615213601;
0;raqr;2017-12-20;2:28;58107.103;FAS;DCO-US;1017;3726;7290;asdb_raqr_20171220_103.fit;asdb_raqr_20171220_103.png;1615213601;
0;raqr;2017-12-29;1:40;58116.07;FAS;DCO-US;946;3726;7290;asdb_raqr_20171229_069.fit;asdb_raqr_20171229_069.png;1615213601;
0;raqr;2017-12-30;9:26;58117.81;FCA;PAG-SP;854;3734;7270;asdb_raqr_20171230_810.fit;asdb_raqr_20171230_810.png;1615213601;
0;raqr;2018-01-16;8:24;58134.767;JGF;SMM-SP;9000;4124;7757;asdb_raqr_20180116_767.fit;asdb_raqr_20180116_767.png;1615213601;
0;raqr;2018-08-12;3:01;58342.959;MER;OAQ-FR;589;3550;7900;asdb_raqr_20180812_959.fit;asdb_raqr_20180812_959.png;1615213601;
0;raqr;2018-09-27;2:23;58388.933;JGF;PIE-SP;9000;4092;7756;asdb_raqr_20180927_933.fit;asdb_raqr_20180927_933.png;1615213601;
0;raqr;2018-10-03;0:57;58394.874;FCA;PAG-SP;755;3835;7366;asdb_raqr_20181003_873.fit;asdb_raqr_20181003_873.png;1615213601;
0;raqr;2018-10-05;6:10;58396.257;FAS;DCO-US;1032;3706;7294;asdb_raqr_20181005_257.fit;asdb_raqr_20181005_257.png;1615213601;
0;raqr;2018-10-12;8:19;58403.347;JRF;MTP-US;727;3835;7389;asdb_raqr_20181012_346.fit;asdb_raqr_20181012_346.png;1615213601;
0;raqr;2018-10-21;0:41;58412.862;FCA;PAG-SP;915;3819;7353;asdb_raqr_20181021_862.fit;asdb_raqr_20181021_862.png;1615213601;
0;raqr;2018-10-24;1:18;58415.888;JGF;PIE-SP;9000;3980;7763;asdb_raqr_20181024_887.fit;asdb_raqr_20181024_887.png;1615213601;
0;raqr;2018-10-25;3:53;58416.162;FAS;DCO-US;903;3726;7275;asdb_raqr_20181025_162.fit;asdb_raqr_20181025_162.png;1615213601;
0;raqr;2018-10-28;6:37;58419.276;JRF;UHO-US;593;3805;7395;asdb_raqr_20181028_276.fit;asdb_raqr_20181028_276.png;1615213601;
0;raqr;2018-11-03;3:15;58425.136;FAS;DCO-US;957;3726;7275;asdb_raqr_20181103_135.fit;asdb_raqr_20181103_135.png;1615213601;
0;raqr;2018-11-06;3:11;58428.133;FAS;DCO-US;1022;3726;7275;asdb_raqr_20181106_132.fit;asdb_raqr_20181106_132.png;1615213601;
0;raqr;2018-11-07;0:38;58429.86;JGF;PIE-SP;9000;3980;7763;asdb_raqr_20181107_860.fit;asdb_raqr_20181107_860.png;1615213601;
0;raqr;2018-11-09;9:07;58431.797;BER;BVO-IT;5801;6367;6789;asdb_raqr_20181109_796.fit;asdb_raqr_20181109_796.png;1615213601;
0;raqr;2018-11-12;4:57;58434.207;JRF;MTP-US;724;6211;9550;asdb_raqr_20181112_206.fit;asdb_raqr_20181112_206.png;1615213601;
0;raqr;2018-12-03;3:13;58455.135;JRF;UHO-US;823;6155;9671;asdb_raqr_20181203_134.fit;asdb_raqr_20181203_134.png;1615213601;
0;raqr;2018-12-04;3:01;58456.126;FAS;DCO-US;976;3726;7275;asdb_raqr_20181204_125.fit;asdb_raqr_20181204_125.png;1615213601;
0;raqr;2018-12-13;2:13;58465.093;FAS;DCO-US;944;3725;7274;asdb_raqr_20181213_092.fit;asdb_raqr_20181213_092.png;1615213601;
0;raqr;2018-12-20;9:24;58472.808;JGF;SMM-SP;9000;3980;7499;asdb_raqr_20181220_808.fit;asdb_raqr_20181220_808.png;1615213601;
0;raqr;2018-12-29;2:13;58481.093;FAS;DCO-US;971;3726;7275;asdb_raqr_20181229_092.fit;asdb_raqr_20181229_092.png;1615213601;
0;raqr;2018-12-30;8:59;58482.791;FCA;PAG-SP;943;3823;7364;asdb_raqr_20181230_791.fit;asdb_raqr_20181230_791.png;1615213601;
0;raqr;2019-07-27;2:00;58691.5;JRF;UHO-US;2348;5790;6783;asdb_raqr_20190727_500.fit;asdb_raqr_20190727_500.png;1615213601;
0;raqr;2019-07-30;2:13;58694.093;FTE;ORS-FR;11000;4200;7340;asdb_raqr_20190730_092.fit;asdb_raqr_20190730_092.png;1615213601;
0;raqr;2019-08-03;1:53;58698.079;JMI;SAO-FR;848;3900;7400;asdb_raqr_20190803_078.fit;asdb_raqr_20190803_078.png;1615213602;
0;raqr;2019-08-05;7:09;58700.298;LES;MRO-CA;14000;4031;7955;asdb_raqr_20190805_298.fit;asdb_raqr_20190805_298.png;1615213602;
0;raqr;2019-08-09;1:08;58704.464;JRF;UHO-US;1012;6256;9576;asdb_raqr_20190809_463.fit;asdb_raqr_20190809_463.png;1615213602;
0;raqr;2019-08-11;1:05;58706.462;JRF;UHO-US;581;3720;7400;asdb_raqr_20190811_462.fit;asdb_raqr_20190811_462.png;1615213602;
0;raqr;2019-08-16;0:04;58711.003;OGA;OTO-FR;11000;4300;7586;asdb_raqr_20190816_002.fit;asdb_raqr_20190816_002.png;1615213602;
0;raqr;2019-08-16;3:09;58711.965;JGF;PIE-SP;9000;3985;8933;asdb_raqr_20190816_964.fit;asdb_raqr_20190816_964.png;1615213602;
0;raqr;2019-08-25;3:46;58720.991;FCA;PAG-SP;922;3830;7377;asdb_raqr_20190825_990.fit;asdb_raqr_20190825_990.png;1615213602;
0;raqr;2019-08-27;1:29;58722.479;JRF;MTP-US;14514;6483;6639;asdb_raqr_20190827_478.fit;asdb_raqr_20190827_478.png;1615213602;
0;raqr;2019-08-28;0:06;58723.421;JRF;MTP-US;636;3751;7395;asdb_raqr_20190828_421.fit;asdb_raqr_20190828_421.png;1615213602;
0;raqr;2019-08-29;3:39;58724.986;PAD;KOL-SK;698;3750;7550;asdb_raqr_20190829_985.fit;asdb_raqr_20190829_985.png;1615213602;
0;raqr;2019-08-31;0:53;58726.454;JRF;MTP-US;1003;6256;9596;asdb_raqr_20190831_453.fit;asdb_raqr_20190831_453.png;1615213602;
0;raqr;2019-09-05;0:01;58731.001;PAD;KOL-SK;582;3800;7550;asdb_raqr_20190905_001.fit;asdb_raqr_20190905_001.png;1615213602;
0;raqr;2019-09-08;8:01;58734.334;FAS;DCO-US;1045;3711;7298;asdb_raqr_20190908_334.fit;asdb_raqr_20190908_334.png;1615213602;
0;raqr;2019-09-12;7:31;58738.313;FAS;DCO-US;1071;3712;7299;asdb_raqr_20190912_313.fit;asdb_raqr_20190912_313.png;1615213602;
0;raqr;2019-09-15;9:14;58741.385;JRF;UHO-US;478;3626;7400;asdb_raqr_20190915_385.fit;asdb_raqr_20190915_385.png;1615213602;
0;raqr;2019-09-26;2:59;58752.958;JGF;SMM-SP;9000;4317;7756;asdb_raqr_20190926_958.fit;asdb_raqr_20190926_958.png;1615213602;
0;raqr;2019-09-28;6:07;58754.255;FAS;DCO-US;1062;3712;7299;asdb_raqr_20190928_255.fit;asdb_raqr_20190928_255.png;1615213602;
0;raqr;2019-09-30;6:36;58756.275;FAS;DCO-US;1058;3712;7299;asdb_raqr_20190930_275.fit;asdb_raqr_20190930_275.png;1615213602;
0;raqr;2019-10-05;6:32;58761.272;FAS;DCO-US;1047;3711;7299;asdb_raqr_20191005_272.fit;asdb_raqr_20191005_272.png;1615213602;
0;raqr;2019-10-05;2:16;58761.928;JGF;SMM-SP;9000;4178;7756;asdb_raqr_20191005_928.fit;asdb_raqr_20191005_928.png;1615213602;
0;raqr;2019-10-09;3:21;58765.14;LES;MRO-CA;14000;4031;7955;asdb_raqr_20191009_139.fit;asdb_raqr_20191009_139.png;1615213602;
0;raqr;2019-10-14;5:23;58770.225;FAS;DCO-US;1064;3715;7302;asdb_raqr_20191014_224.fit;asdb_raqr_20191014_224.png;1615213602;
0;raqr;2019-10-15;2:18;58771.93;PCA;LEC-IT;514;3703;7199;asdb_raqr_20191015_929.fit;asdb_raqr_20191015_929.png;1615213602;
0;raqr;2019-10-16;6:00;58772.25;FAS;DCO-US;1051;3714;7302;asdb_raqr_20191016_250.fit;asdb_raqr_20191016_250.png;1615213602;
